AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),47.27%,B,"850,000",10704,無,56.91%,十一層/十五層,0,1,1958,1,1,1,24.26144209851215,120.53488941868036,有,"133,336",bt_05.png,45,55.44,lGWXq8HWj57PuSX+ILU59hj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,699,Biz,3房2廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),43.06%,B,"850,000",10704,無,57.64%,三層/十五層,0,1,1959,1,1,1,24.26144209851215,120.53488941868036,有,"124,026",bt_05.png,45,37.13,9fYE8+IO4wCoIPRMHdzJUxj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,429,Biz,2房2廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),48.09%,B,"850,000",10704,無,59.71%,十二層/十五層,0,1,1960,1,1,1,24.26144209851215,120.53488941868036,有,"133,868",bt_05.png,45,48.23,wmgi7CLeE8sVe1pgjSOhURj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,605,Biz,3房2廳2衛有隔間,B14
住,,東建路241~270號,透天厝,,B,,10704,無,,全/三層,-1,38,1961,1,1,0,24.25840338935132,120.53136835659836,無,"4,869",bt_02.png,10,61.62,4hurk+HVH7sRPa6xF0jtqBj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),30,Biz,4房2廳3衛有隔間,B14
住,,建國北街271~300號,透天厝,,B,,10704,無,,全/三層,-1,27,1962,1,1,0,24.250810036674327,120.53198902028103,無,"123,719",bt_02.png,12,86.32,vF97XFPir/9VOHtLrdIYAxj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),"1,068",Biz,5房2廳3衛有隔間,B14
住,,民和路一段492巷91~120號,透天厝,,B,,10704,無,,全/四層,-1,3,1963,1,1,0,24.25410376014503,120.55346894778354,無,"161,967",bt_02.png,12,77.18,C4NoYc8C505P6hnvbys1exj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),"1,250",Biz,5房2廳3衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),48.09%,B,"850,000",10704,無,59.71%,八層/十五層,0,,1964,1,1,1,24.26144209851215,120.53488941868036,有,"130,007",bt_05.png,45,48.23,9OjGgvDxzf5d9zXhs/iklxj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,590,Biz,3房2廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),48.09%,B,"790,000",10704,無,59.71%,十一層/十五層,0,1,1965,1,1,1,24.26144209851215,120.53488941868036,有,"131,550",bt_05.png,45,48.23,5GPAG+l056pSEQhXLsVIYxj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,590,Biz,3房2廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),45.17%,B,"790,000",10704,無,60.15%,十四層/十五層,0,1,1966,1,1,1,24.26144209851215,120.53488941868036,有,"128,149",bt_05.png,45,37.72,X0cJvhAaXgtzmR1O4gOSrBj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,442,Biz,2房2廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),45.09%,B,"790,000",10704,無,61.90%,八層/十五層,0,1,1967,1,1,1,24.26144209851215,120.53488941868036,有,"119,511",bt_05.png,45,34.58,GPDgU/ntjH396qdPWZ8PMBj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,380,Biz,2房2廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),46.93%,B,"730,000",10704,無,58.21%,三層/十五層,1,,1968,1,1,1,24.261463547375897,120.53481646095949,有,"124,426",bt_05.png,45,48.45,UIbhcOff2jFb9ZfHFuiBZBj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,559,Biz,3房2廳2衛有隔間,B14
工,,永興路二段378巷31~60號,廠辦,,B,,10704,無,,"一層,二層,三層,屋頂突出物,地下一層/三層",-1,25,1969,4,1,0,24.230964916982977,120.52208242532913,無,"102,595",bt_09.png,43,843.13,2ofUqgazj5xjeF5F1ZSJURj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),"8,650",Biz,12房2廳14衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),45.09%,B,"790,000",10704,無,61.90%,十三層/十五層,0,1,1970,1,1,1,24.26144209851215,120.53488941868036,有,"123,481",bt_05.png,45,34.58,P3ATS3HplcugCPK3KZdxCRj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,390,Biz,2房2廳2衛有隔間,B14
