AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
特定農業區,農牧用地,永安里東西二路361~390號,透天厝,,B,,10408,無,,全/二層,-1,22,177,1,1,0,24.389710208605848,120.60035951270643,無,"62,050",bt_02.png,39,83.80,hLwD47sHes7Up90Qv9Q5zbfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),520,Biz,6房2廳3衛有隔間,B22
住,,中山南路150巷1~30號,透天厝,,B,,10407,無,,全/二層,-1,35,178,1,1,0,24.340488357153095,120.59144674230683,無,"23,987",bt_02.png,10,37.57,2JOLxzfSPo/4urWhBjag77fBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),90,Biz,2房1廳1衛有隔間,B22
特定農業區,農牧用地,南安路237巷1~30號,農舍,,B,,10406,無,,"一層,二層/二層",-1,33,179,2,1,0,24.34503807738149,120.57501453141617,無,"44,463",bt_10.png,27,51.73,DDT2RyIE3NzGPYTvqiBXjrfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),230,Biz,3房2廳2衛有隔間,B22
鄉村區,乙種建築用地,松五街1~30號,公寓(5樓含以下無電梯),100.00%,B,,10406,無,,一層/一層,-1,64,180,1,1,0,24.361490564307463,120.60355670358477,無,"213,514",bt_01.png,13,16.34,BLufbbQFSd4JDqgk4TsspLfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),348,Biz,2房1廳1衛有隔間,B22
特定農業區,甲種建築用地,東西八路二段108巷1~30號,透天厝,,B,,10406,無,,全/三層,0,16,181,1,1,0,24.371924575902586,120.60057215058738,無,"66,529",bt_02.png,9,54.11,3SGKqZFySlCodjQnfQfYirfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),360,Biz,4房2廳3衛有隔間,B22
鄉村區,乙種建築用地,南安路181~210號,透天厝,,B,,10405,無,,全/二層,-1,23,182,2,1,0,24.349347819097076,120.57669725095755,無,"87,253",bt_02.png,25,36.68,mMNsQ2Mcf8kRFDQAsTUCwbfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),320,Biz,3房2廳2衛有隔間,B22
特定農業區,丁種建築用地,中松路271~300號,工廠,,B,,10404,無,,"一層,二層,三層/三層",0,13,183,1,1,0,24.35455755470176,120.59861509007013,無,"114,945",bt_08.png,28,173.99,4R9aeEeRVIjugRk3KYY4urfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),"2,000",Biz,,B22
特定農業區,農牧用地,南海路91~120號,透天厝,,B,,10404,無,,全/二層,-1,29,184,4,2,0,24.354576353471177,120.573100225115,無,"43,213",bt_02.png,48,99.97,3rZHC40tE+xDUCCacyeRz7fBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),432,Biz,6房2廳4衛有隔間,B22
特定農業區,丁種建築用地,中松路271~300號,工廠,,B,,10404,無,,"一層,二層,三層,屋頂突出物,水箱,地下層/--",0,21,185,3,1,0,24.354862236157313,120.59859688145312,無,"52,945",bt_08.png,54,"1,548.75",jaudDTM1/RLYp44HhzlK0bfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),"8,200",Biz,,B22
住,,中庄里中松路1~30號,透天厝,,B,,10404,無,,全/三層,0,19,186,1,1,0,24.346577006859807,120.58725253423526,無,"95,653",bt_02.png,10,60.64,Ob/ZDlzu8kdmBbpWBkB1ELfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),580,Biz,5房1廳3衛有隔間,B22
