AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
商,,綠川里綠川東街91~120號,住宅大樓(11層含以上有電梯),97.52%,B,,10308,無,,二層/十一層,-1,36,2430,2,2,0,24.137633981774744,120.69375380479622,有,"89,706",bt_05.png,18,61.31,RmYHXlRhwhKm71JmOrYPzQYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),550,Biz,,B01
商,,中華里中華路一段121~150號,套房(1房(1廳)1衛),59.32%,B,,10308,無,,九層/十九層,-1,18,2431,1,1,0,24.14286609514319,120.68404292240679,有,"126,139",bt_07.png,39,10.31,+0VxjlJSUN6UYeWVYyev5AYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),130,Biz,1房1廳1衛有隔間,B01
商,,綠川東街31~60號,辦公商業大樓,,B,,10308,無,,八層/十二層,-1,36,2432,3,1,0,24.13531073280555,120.69106048897254,有,"108,446",bt_04.png,52,16.78,OTG3EywXMhBnoMOZ/P8qdAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),182,Biz,2房1廳1衛有隔間,B01
商,,仁愛街1~30號,住宅大樓(11層含以上有電梯),45.43%,B,"1,200,000",10308,無,57.13%,十層/十二層,0,1,2433,1,1,1,24.142754581020014,120.67542714822378,有,"259,111",bt_05.png,39,49.99,DiZ8wJjCihSgvOpLKN5q9AYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物)+車位,"1,150",Biz,3房2廳2衛有隔間,B01
住,,中華路一段121~150號,住宅大樓(11層含以上有電梯),,B,,10308,無,,九層/十九層,-1,18,2434,1,1,0,24.14286609514319,120.68404292240679,有,"114,529",bt_05.png,39,10.30,X+vmIHU/fpbEdSjO65Q2lgYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),118,Biz,1房1廳1衛有隔間,B01
商,,臺灣大道一段81巷31~60號,公寓(5樓含以下無電梯),87.15%,B,,10308,無,,四層/四層,0,16,2435,1,1,0,24.136596920576913,120.69104313205727,無,"105,547",bt_01.png,10,18.95,2xd/EMbJGLnErkiihIjnNgYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),200,Biz,3房0廳3衛有隔間,B01
商,,綠川西街59巷1~30號,套房(1房(1廳)1衛),55.61%,B,,10308,無,,八層/十二層,-1,22,2436,1,3,0,24.135119198633618,120.6901164026897,有,"100,291",bt_07.png,26,20.94,vI2ksapKxqIhtD4dPjrV2AYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),210,Biz,2房2廳2衛有隔間,B01
住,,臺灣大道一段306巷31~60號,套房(1房(1廳)1衛),57.13%,B,,10308,無,,七層/七層,-1,21,2437,1,1,0,24.140540271536178,120.68871892784485,無,"81,808",bt_07.png,34,12.84,lhQkUu32GU8OHRifm7RblgYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),105,Biz,1房0廳1衛有隔間,B01
商,,民權路1~30號,住宅大樓(11層含以上有電梯),58.44%,B,,10308,無,,十層/十二層,-1,18,2438,1,1,0,24.134294498509984,120.69039781654102,有,"112,079",bt_05.png,17,8.65,mAttaKh0/fUxPrGPTdfUZAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),97,Biz,1房1廳1衛有隔間,B01
商,,中華路一段121~150號,套房(1房(1廳)1衛),56.03%,B,,10308,無,,五層/十九層,-1,18,2439,1,1,0,24.14286609514319,120.68404292240679,有,"85,745",bt_07.png,39,9.91,nTV+bBR5cy/ymKvmvWiTvQYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),85,Biz,,B01
