AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
住,,社口街196巷1~30號,透天厝,,B,,10403,無,,全/三層,-1,34,1889,1,1,0,24.251423217068,120.68549386943252,無,"186,063",bt_02.png,11,47.73,Uug8gJMEDLZYkPXHI4NzJWPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),888,Biz,6房2廳3衛有隔間,B16
住,,圳堵里神清路169巷31~60號,透天厝,,B,,10403,無,,全/二層,-1,36,1890,1,1,0,24.269655292638745,120.65561130955619,無,"85,749",bt_02.png,8,33.82,cLHPL/KpYuDtnTDkWKgPc2PuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),290,Biz,3房1廳2衛有隔間,B16
特定農業區,甲種建築用地,八德路九如巷101弄31~60號,透天厝,,B,,10403,無,,全/三層,0,1,1891,3,1,0,24.256151365824607,120.67854646899518,有,"204,407",bt_02.png,30,46.48,8u4y7+gS8t5jL12tFPRwXGPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),950,Biz,4房3廳3衛有隔間,B16
特定農業區,甲種建築用地,八德路九如巷101弄31~60號,透天厝,,B,,10403,無,,全/三層,0,1,1892,3,1,0,24.256123423195273,120.67856722068755,有,"203,977",bt_02.png,30,46.48,34U3F5UzsFeLU8Q8Ua6PUWPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),948,Biz,4房3廳3衛有隔間,B16
住,,五權路88巷3弄1~30號,透天厝,,B,,10403,無,,全/二層,-1,26,1893,1,1,0,24.256719749242993,120.71141247563955,無,"185,871",bt_02.png,10,45.62,Rr+zAcIVL+XCUlf4JYkg/GPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),848,Biz,4房2廳2衛有隔間,B16
農,,豐洲路901~930號,透天厝,,B,,10403,無,,全/四層,1,,1894,2,1,0,24.265629338074678,120.6942405286728,無,"218,565",bt_02.png,13,73.20,UGR7l4ki2Vl0gcTzFad8fmPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,600",Biz,4房2廳5衛有隔間,B16
農,,豐洲路901~930號,透天厝,,B,,10403,無,,全/四層,1,,1895,2,1,0,24.265727795415224,120.69434981464775,無,"236,245",bt_02.png,13,74.08,20wsktfPPn77rWeD2JeP72PuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,750",Biz,4房2廳5衛有隔間,B16
住,,文昌街31巷1~30號,透天厝,,B,,10403,無,,全/三層,1,,1896,2,1,0,24.249310691480417,120.68581458714857,無,"232,149",bt_02.png,18,49.54,XYY1wTW/0HwdZ92ElrrawWPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,150",Biz,4房2廳3衛有隔間,B16
鄉村區,乙種建築用地,新興路61~90號,透天厝,,B,,10403,無,,全/四層,0,,1897,2,1,0,24.27850425564474,120.65439215591513,無,"144,542",bt_02.png,23,57.77,+14+HJi1Jiph2gVJNW5V4WPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),835,Biz,4房2廳3衛有隔間,B16
住,,北庄路61~90號,透天厝,,B,,10403,無,,全/四層,1,,1898,2,1,0,24.25906088524079,120.66591087711811,無,"157,369",bt_02.png,23,67.04,91dbzJNSF+BzMDfaKIsiq2PuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,055",Biz,4房2廳3衛有隔間,B16
住,,大漢街1巷31~60號,華廈(10層含以下有電梯),56.77%,B,,10403,無,,六層/七層,-1,19,1899,1,1,1,24.253730477597934,120.69853096205323,有,"114,651",bt_06.png,75,44.48,xZcnAq5kODgzT2AHuYJ68WPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物)+車位,510,Biz,3房2廳2衛有隔間,B16
農,,大豐路五段91~120號,透天厝,,B,,10403,無,,全/一層,-1,43,1900,1,2,0,24.242863763862424,120.69658789999424,無,"417,974",bt_02.png,11,19.74,dJfeMngwKTtLxj1NlKl0fmPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),825,Biz,4房2廳2衛有隔間,B16
農,,豐洲路901~930號,透天厝,,B,,10403,無,,全/三層,1,,1901,2,1,0,24.2657356801625,120.69445961278579,無,"240,780",bt_02.png,11,55.57,JoGqgCIQ11rv3W3ucGizgGPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,338",Biz,4房2廳4衛有隔間,B16
住,,大社里大漢街61~90號,住宅大樓(11層含以上有電梯),64.48%,B,,10403,無,,十四層/十六層,-1,21,1902,1,2,1,24.2528728841003,120.6979406223505,有,"123,623",bt_05.png,56,32.76,+iSjW/tvuFD72d9dc6BrB2PuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物)+車位,405,Biz,3房1廳2衛有隔間,B16
